Created as New Dataset,Natural, 7.4. 
cm-1,%T
2902.00,95.12
2901.00,95.14
2900.00,95.17
2899.00,95.20
2898.00,95.23
2897.00,95.26
2896.00,95.29
2895.00,95.32
2894.00,95.34
2893.00,95.35
2892.00,95.36
2891.00,95.36
2890.00,95.36
2889.00,95.37
2888.00,95.38
2887.00,95.39
2886.00,95.40
2885.00,95.40
2884.00,95.38
2883.00,95.37
2882.00,95.35
2881.00,95.34
2880.00,95.34
2879.00,95.34
2878.00,95.33
2877.00,95.34
2876.00,95.35
2875.00,95.37
2874.00,95.38
2873.00,95.39
2872.00,95.40
2871.00,95.41
2870.00,95.44
2869.00,95.47
2868.00,95.50
2867.00,95.53
2866.00,95.55
2865.00,95.57
2864.00,95.60
2863.00,95.63
2862.00,95.66
2861.00,95.69
2860.00,95.71
2859.00,95.74
2858.00,95.75
2857.00,95.75
2856.00,95.74
2855.00,95.72
2854.00,95.72
2853.00,95.72
2852.00,95.74
2851.00,95.76
2850.00,95.80
2849.00,95.85
2848.00,95.90
2847.00,95.95
2846.00,96.00
2845.00,96.04
2844.00,96.09
2843.00,96.13
2842.00,96.18
2841.00,96.23
2840.00,96.27
2839.00,96.30
2838.00,96.31
2837.00,96.32
2836.00,96.33
2835.00,96.35
2834.00,96.37
2833.00,96.38
2832.00,96.40
2831.00,96.42
2830.00,96.44
2829.00,96.46
2828.00,96.48
2827.00,96.50
2826.00,96.51
2825.00,96.53
2824.00,96.53
2823.00,96.54
2822.00,96.54
2821.00,96.54
2820.00,96.55
2819.00,96.55
2818.00,96.56
2817.00,96.56
2816.00,96.56
2815.00,96.57
2814.00,96.58
2813.00,96.59
2812.00,96.61
2811.00,96.62
2810.00,96.63
2809.00,96.63
2808.00,96.63
2807.00,96.63
2806.00,96.63
2805.00,96.65
2804.00,96.67
2803.00,96.69
2802.00,96.71
2801.00,96.73
2800.00,96.74
2799.00,96.75
2798.00,96.75
2797.00,96.75
2796.00,96.74
2795.00,96.74
2794.00,96.75
2793.00,96.77
2792.00,96.79
2791.00,96.81
2790.00,96.82
2789.00,96.82
2788.00,96.82
2787.00,96.82
2786.00,96.82
2785.00,96.81
2784.00,96.81
2783.00,96.82
2782.00,96.83
2781.00,96.85
2780.00,96.86
2779.00,96.88
2778.00,96.90
2777.00,96.91
2776.00,96.92
2775.00,96.92
2774.00,96.92
2773.00,96.92
2772.00,96.92
2771.00,96.92
2770.00,96.94
2769.00,96.95
2768.00,96.97
2767.00,96.97
2766.00,96.98
2765.00,96.99
2764.00,97.00
2763.00,97.02
2762.00,97.04
2761.00,97.05
2760.00,97.05
2759.00,97.05
2758.00,97.05
2757.00,97.06
2756.00,97.06
2755.00,97.08
2754.00,97.09
2753.00,97.10
2752.00,97.10
2751.00,97.09
2750.00,97.08
2749.00,97.08
2748.00,97.08
2747.00,97.08
2746.00,97.09
2745.00,97.10
2744.00,97.12
2743.00,97.13
2742.00,97.12
2741.00,97.11
2740.00,97.10
2739.00,97.11
2738.00,97.12
2737.00,97.13
2736.00,97.14
2735.00,97.15
2734.00,97.16
2733.00,97.18
2732.00,97.19
2731.00,97.20
2730.00,97.20
2729.00,97.20
2728.00,97.21
2727.00,97.21
2726.00,97.21
2725.00,97.22
2724.00,97.22
2723.00,97.23
2722.00,97.25
2721.00,97.27
2720.00,97.28
2719.00,97.29
2718.00,97.28
2717.00,97.28
2716.00,97.27
2715.00,97.27
2714.00,97.28
2713.00,97.30
2712.00,97.31
2711.00,97.32
2710.00,97.33
2709.00,97.34
2708.00,97.36
2707.00,97.37
2706.00,97.37
2705.00,97.36
2704.00,97.34
2703.00,97.33
2702.00,97.34
2701.00,97.35
2700.00,97.37
2699.00,97.38
2698.00,97.38
2697.00,97.38
2696.00,97.38
2695.00,97.39
2694.00,97.39
2693.00,97.38
2692.00,97.36
2691.00,97.36
2690.00,97.36
2689.00,97.37
2688.00,97.39
2687.00,97.40
2686.00,97.40
2685.00,97.41
2684.00,97.42
2683.00,97.43
2682.00,97.43
2681.00,97.43
2680.00,97.43
2679.00,97.44
2678.00,97.45
2677.00,97.45
2676.00,97.45
2675.00,97.45
2674.00,97.45
2673.00,97.46
2672.00,97.46
2671.00,97.46
2670.00,97.46
2669.00,97.46
2668.00,97.46
2667.00,97.47
2666.00,97.48
2665.00,97.49
2664.00,97.49
2663.00,97.47
2662.00,97.45
2661.00,97.42
2660.00,97.41
2659.00,97.40
2658.00,97.40
2657.00,97.41
2656.00,97.41
2655.00,97.40
2654.00,97.39
2653.00,97.37
2652.00,97.36
2651.00,97.36
2650.00,97.35
2649.00,97.34
2648.00,97.34
