Created as New Dataset,Forensic,5
cm-1,%T
2686.00,99.29
2685.00,99.29
2684.00,99.29
2683.00,99.29
2682.00,99.29
2681.00,99.29
2680.00,99.29
2679.00,99.29
2678.00,99.29
2677.00,99.28
2676.00,99.27
2675.00,99.26
2674.00,99.26
2673.00,99.27
2672.00,99.28
2671.00,99.29
2670.00,99.29
2669.00,99.29
2668.00,99.30
2667.00,99.30
2666.00,99.30
2665.00,99.29
2664.00,99.27
2663.00,99.25
2662.00,99.24
2661.00,99.22
2660.00,99.22
2659.00,99.21
2658.00,99.21
2657.00,99.22
2656.00,99.22
2655.00,99.21
2654.00,99.19
2653.00,99.17
2652.00,99.15
2651.00,99.15
2650.00,99.15
2649.00,99.16
2648.00,99.15
2647.00,99.15
2646.00,99.14
2645.00,99.14
2644.00,99.14
2643.00,99.13
2642.00,99.12
2641.00,99.11
2640.00,99.09
2639.00,99.07
2638.00,99.05
2637.00,99.04
2636.00,99.04
2635.00,99.04
2634.00,99.03
2633.00,99.04
2632.00,99.04
2631.00,99.05
2630.00,99.06
2629.00,99.06
2628.00,99.06
2627.00,99.05
2626.00,99.04
2625.00,99.03
2624.00,99.02
2623.00,99.02
2622.00,99.02
2621.00,99.02
2620.00,99.01
2619.00,99.00
2618.00,98.99
2617.00,99.00
2616.00,99.01
2615.00,99.02
2614.00,99.01
2613.00,98.99
2612.00,98.98
2611.00,98.99
2610.00,98.99
2609.00,99.00
2608.00,98.99
2607.00,98.97
2606.00,98.94
2605.00,98.93
2604.00,98.93
2603.00,98.94
2602.00,98.95
2601.00,98.95
2600.00,98.94
2599.00,98.93
2598.00,98.92
2597.00,98.91
2596.00,98.90
2595.00,98.91
2594.00,98.92
2593.00,98.93
2592.00,98.94
2591.00,98.94
2590.00,98.95
2589.00,98.94
2588.00,98.92
2587.00,98.90
2586.00,98.87
2585.00,98.86
2584.00,98.85
2583.00,98.84
2582.00,98.84
2581.00,98.85
2580.00,98.88
2579.00,98.91
2578.00,98.92
2577.00,98.90
2576.00,98.86
2575.00,98.83
2574.00,98.81
2573.00,98.81
2572.00,98.83
2571.00,98.84
2570.00,98.85
2569.00,98.86
2568.00,98.86
2567.00,98.86
2566.00,98.85
2565.00,98.84
2564.00,98.84
2563.00,98.85
2562.00,98.85
2561.00,98.85
2560.00,98.85
2559.00,98.83
2558.00,98.81
2557.00,98.79
2556.00,98.77
2555.00,98.76
2554.00,98.78
2553.00,98.80
2552.00,98.83
2551.00,98.84
2550.00,98.83
2549.00,98.81
2548.00,98.79
2547.00,98.78
2546.00,98.79
2545.00,98.80
2544.00,98.82
2543.00,98.83
2542.00,98.82
2541.00,98.81
2540.00,98.80
2539.00,98.80
2538.00,98.82
2537.00,98.83
2536.00,98.83
2535.00,98.82
2534.00,98.80
2533.00,98.79
2532.00,98.78
2531.00,98.77
2530.00,98.77
2529.00,98.77
2528.00,98.77
2527.00,98.77
2526.00,98.77
2525.00,98.78
2524.00,98.79
2523.00,98.81
2522.00,98.82
2521.00,98.82
2520.00,98.80
2519.00,98.79
2518.00,98.78
2517.00,98.79
2516.00,98.80
2515.00,98.81
2514.00,98.79
2513.00,98.77
2512.00,98.74
2511.00,98.73
2510.00,98.75
2509.00,98.78
2508.00,98.82
2507.00,98.85
