Created as New Dataset,Natural, 7.1.
cm-1,%T
2952.00,97.95
2951.00,97.93
2950.00,97.91
2949.00,97.88
2948.00,97.87
2947.00,97.85
2946.00,97.83
2945.00,97.81
2944.00,97.80
2943.00,97.79
2942.00,97.80
2941.00,97.79
2940.00,97.77
2939.00,97.75
2938.00,97.72
2937.00,97.70
2936.00,97.68
2935.00,97.67
2934.00,97.66
2933.00,97.66
2932.00,97.67
2931.00,97.67
2930.00,97.65
2929.00,97.62
2928.00,97.58
2927.00,97.54
2926.00,97.50
2925.00,97.47
2924.00,97.44
2923.00,97.42
2922.00,97.38
2921.00,97.35
2920.00,97.32
2919.00,97.28
2918.00,97.25
2917.00,97.21
2916.00,97.17
2915.00,97.14
2914.00,97.12
2913.00,97.11
2912.00,97.10
2911.00,97.09
2910.00,97.08
2909.00,97.06
2908.00,97.05
2907.00,97.02
2906.00,97.01
2905.00,96.99
2904.00,96.98
2903.00,96.96
2902.00,96.93
2901.00,96.91
2900.00,96.91
2899.00,96.92
2898.00,96.94
2897.00,96.97
2896.00,96.99
2895.00,97.00
2894.00,96.99
2893.00,96.98
2892.00,96.98
2891.00,96.98
2890.00,97.00
2889.00,97.01
2888.00,97.03
2887.00,97.04
2886.00,97.06
2885.00,97.09
2884.00,97.12
2883.00,97.16
2882.00,97.18
2881.00,97.19
2880.00,97.19
2879.00,97.19
2878.00,97.19
2877.00,97.20
2876.00,97.21
2875.00,97.22
2874.00,97.22
2873.00,97.22
2872.00,97.21
2871.00,97.21
2870.00,97.21
2869.00,97.22
2868.00,97.24
2867.00,97.24
2866.00,97.25
2865.00,97.25
2864.00,97.26
2863.00,97.26
2862.00,97.26
2861.00,97.26
2860.00,97.27
2859.00,97.28
2858.00,97.30
2857.00,97.31
2856.00,97.31
2855.00,97.31
2854.00,97.31
2853.00,97.31
2852.00,97.31
2851.00,97.32
2850.00,97.32
2849.00,97.34
2848.00,97.37
2847.00,97.42
2846.00,97.48
2845.00,97.55
2844.00,97.60
2843.00,97.64
2842.00,97.66
2841.00,97.69
2840.00,97.71
2839.00,97.73
2838.00,97.75
2837.00,97.76
2836.00,97.79
2835.00,97.81
2834.00,97.84
2833.00,97.85
2832.00,97.86
2831.00,97.86
2830.00,97.88
2829.00,97.91
2828.00,97.95
2827.00,97.98
2826.00,98.00
2825.00,98.01
2824.00,98.02
2823.00,98.02
2822.00,98.03
2821.00,98.04
2820.00,98.05
2819.00,98.07
2818.00,98.09
2817.00,98.11
2816.00,98.11
2815.00,98.10
2814.00,98.10
2813.00,98.10
2812.00,98.11
2811.00,98.13
2810.00,98.14
2809.00,98.15
2808.00,98.16
2807.00,98.16
2806.00,98.16
2805.00,98.17
2804.00,98.17
2803.00,98.18
2802.00,98.18
2801.00,98.19
2800.00,98.20
2799.00,98.21
2798.00,98.23
2797.00,98.25
2796.00,98.27
2795.00,98.28
2794.00,98.29
2793.00,98.28
2792.00,98.27
2791.00,98.25
2790.00,98.24
2789.00,98.25
2788.00,98.26
2787.00,98.27
2786.00,98.27
2785.00,98.27
2784.00,98.28
2783.00,98.29
2782.00,98.31
2781.00,98.31
2780.00,98.31
2779.00,98.31
2778.00,98.32
2777.00,98.33
2776.00,98.33
2775.00,98.34
2774.00,98.34
2773.00,98.35
2772.00,98.36
2771.00,98.37
2770.00,98.38
2769.00,98.39
2768.00,98.39
2767.00,98.38
2766.00,98.37
2765.00,98.36
2764.00,98.37
2763.00,98.37
2762.00,98.38
2761.00,98.38
2760.00,98.38
2759.00,98.37
2758.00,98.36
2757.00,98.35
2756.00,98.36
2755.00,98.37
2754.00,98.38
2753.00,98.39
2752.00,98.40
2751.00,98.40
2750.00,98.39
2749.00,98.38
2748.00,98.36
2747.00,98.36
2746.00,98.36
2745.00,98.38
2744.00,98.38
2743.00,98.38
2742.00,98.38
2741.00,98.38
2740.00,98.38
2739.00,98.39
2738.00,98.39
2737.00,98.37
2736.00,98.36
2735.00,98.35
2734.00,98.36
2733.00,98.37
2732.00,98.39
2731.00,98.40
2730.00,98.40
2729.00,98.41
2728.00,98.42
2727.00,98.42
2726.00,98.43
2725.00,98.43
2724.00,98.43
2723.00,98.43
2722.00,98.43
2721.00,98.43
2720.00,98.44
2719.00,98.45
2718.00,98.45
2717.00,98.45
2716.00,98.44
2715.00,98.43
2714.00,98.43
2713.00,98.43
2712.00,98.43
2711.00,98.44
2710.00,98.46
2709.00,98.47
2708.00,98.47
2707.00,98.47
2706.00,98.47
2705.00,98.49
2704.00,98.50
2703.00,98.51
2702.00,98.51
2701.00,98.50
2700.00,98.49
2699.00,98.48
2698.00,98.48
2697.00,98.49
2696.00,98.49
2695.00,98.49
2694.00,98.49
2693.00,98.49
2692.00,98.51
2691.00,98.53
2690.00,98.54
2689.00,98.54
2688.00,98.53
2687.00,98.52
2686.00,98.52
2685.00,98.51
2684.00,98.52
2683.00,98.52
2682.00,98.53
2681.00,98.53
2680.00,98.53
2679.00,98.53
2678.00,98.54
2677.00,98.54
2676.00,98.55
2675.00,98.56
2674.00,98.57
2673.00,98.58
2672.00,98.59
2671.00,98.60
2670.00,98.61
2669.00,98.62
2668.00,98.62
2667.00,98.62
2666.00,98.61
2665.00,98.60
2664.00,98.59
2663.00,98.57
2662.00,98.57
2661.00,98.56
2660.00,98.56
2659.00,98.56
2658.00,98.56
2657.00,98.56
2656.00,98.55
2655.00,98.53
2654.00,98.52
2653.00,98.50
2652.00,98.50
2651.00,98.51
2650.00,98.52
2649.00,98.53
2648.00,98.52
2647.00,98.51
2646.00,98.50
2645.00,98.48
2644.00,98.46
2643.00,98.44
2642.00,98.43
2641.00,98.42
2640.00,98.41
2639.00,98.40
2638.00,98.40
2637.00,98.41
2636.00,98.41
2635.00,98.41
2634.00,98.40
2633.00,98.39
2632.00,98.39
2631.00,98.38
2630.00,98.38
2629.00,98.37
2628.00,98.36
2627.00,98.35
2626.00,98.34
2625.00,98.33
2624.00,98.32
2623.00,98.32
2622.00,98.33
2621.00,98.35
2620.00,98.36
2619.00,98.36
2618.00,98.35
2617.00,98.34
2616.00,98.32
2615.00,98.31
2614.00,98.30
2613.00,98.30
2612.00,98.31
2611.00,98.32
2610.00,98.34
2609.00,98.34
2608.00,98.33
2607.00,98.30
2606.00,98.27
2605.00,98.26
2604.00,98.25
2603.00,98.24
2602.00,98.24
2601.00,98.24
2600.00,98.25
2599.00,98.26
2598.00,98.27
2597.00,98.27
2596.00,98.27
2595.00,98.27
2594.00,98.28
2593.00,98.28
2592.00,98.27
2591.00,98.25
2590.00,98.24
2589.00,98.23
2588.00,98.23
2587.00,98.23
2586.00,98.22
2585.00,98.20
2584.00,98.18
2583.00,98.16
2582.00,98.15
2581.00,98.15
2580.00,98.17
2579.00,98.20
2578.00,98.21
2577.00,98.21
2576.00,98.19
2575.00,98.16
2574.00,98.14
2573.00,98.13
2572.00,98.14
2571.00,98.15
2570.00,98.15
2569.00,98.16
2568.00,98.17
2567.00,98.18
2566.00,98.18
2565.00,98.16
2564.00,98.14
2563.00,98.13
2562.00,98.14
2561.00,98.16
2560.00,98.17
2559.00,98.17
2558.00,98.16
2557.00,98.16
2556.00,98.16
2555.00,98.18
2554.00,98.18
2553.00,98.17
2552.00,98.15
2551.00,98.14
2550.00,98.15
2549.00,98.17
2548.00,98.18
2547.00,98.18
2546.00,98.19
2545.00,98.19
2544.00,98.18
2543.00,98.17
2542.00,98.14
2541.00,98.11
2540.00,98.10
2539.00,98.09
2538.00,98.08
2537.00,98.07
2536.00,98.06
2535.00,98.06
2534.00,98.07
2533.00,98.08
2532.00,98.08
2531.00,98.08
2530.00,98.10
2529.00,98.13
2528.00,98.15
2527.00,98.15
2526.00,98.15
2525.00,98.14
2524.00,98.13
2523.00,98.11
2522.00,98.10
2521.00,98.10
2520.00,98.11
2519.00,98.12
2518.00,98.13
2517.00,98.13
2516.00,98.12
2515.00,98.12
2514.00,98.12
2513.00,98.13
2512.00,98.14
2511.00,98.15
2510.00,98.16
2509.00,98.17
2508.00,98.18
2507.00,98.19
2506.00,98.19
2505.00,98.19
2504.00,98.19
2503.00,98.19
2502.00,98.17
2501.00,98.16
2500.00,98.15
2499.00,98.15
2498.00,98.17
2497.00,98.19
2496.00,98.20
2495.00,98.21
2494.00,98.20
2493.00,98.18
2492.00,98.14
2491.00,98.12
2490.00,98.11
2489.00,98.11
2488.00,98.13
2487.00,98.14
2486.00,98.15
2485.00,98.16
2484.00,98.16
2483.00,98.18
2482.00,98.19
2481.00,98.20
2480.00,98.20
2479.00,98.20
2478.00,98.21
2477.00,98.22
2476.00,98.22
2475.00,98.20
2474.00,98.17
2473.00,98.15
2472.00,98.14
2471.00,98.15
2470.00,98.16
2469.00,98.17
2468.00,98.18
2467.00,98.20
2466.00,98.22
2465.00,98.23
2464.00,98.24
2463.00,98.24
2462.00,98.22
2461.00,98.21
