Created as New Dataset,Forensic, 49
cm-1,%T
2766.00,86.44
2765.00,86.44
2764.00,86.45
2763.00,86.47
2762.00,86.50
2761.00,86.51
2760.00,86.50
2759.00,86.49
2758.00,86.49
2757.00,86.49
2756.00,86.51
2755.00,86.53
2754.00,86.55
2753.00,86.56
2752.00,86.56
2751.00,86.57
2750.00,86.57
2749.00,86.58
2748.00,86.58
2747.00,86.58
2746.00,86.57
2745.00,86.58
2744.00,86.59
2743.00,86.61
2742.00,86.64
2741.00,86.65
2740.00,86.65
2739.00,86.64
2738.00,86.64
2737.00,86.64
2736.00,86.64
2735.00,86.66
2734.00,86.68
2733.00,86.70
2732.00,86.71
2731.00,86.72
2730.00,86.73
2729.00,86.74
2728.00,86.74
2727.00,86.75
2726.00,86.77
2725.00,86.79
2724.00,86.82
2723.00,86.84
2722.00,86.86
2721.00,86.87
2720.00,86.89
2719.00,86.91
2718.00,86.94
2717.00,86.95
2716.00,86.96
2715.00,86.97
2714.00,86.98
2713.00,86.99
2712.00,87.01
2711.00,87.03
2710.00,87.05
2709.00,87.07
2708.00,87.08
2707.00,87.10
2706.00,87.12
2705.00,87.13
2704.00,87.13
2703.00,87.14
2702.00,87.15
2701.00,87.17
2700.00,87.18
2699.00,87.18
2698.00,87.18
2697.00,87.16
2696.00,87.15
2695.00,87.15
2694.00,87.16
2693.00,87.17
2692.00,87.18
2691.00,87.18
2690.00,87.18
2689.00,87.17
2688.00,87.16
2687.00,87.15
2686.00,87.16
2685.00,87.17
2684.00,87.17
2683.00,87.16
2682.00,87.16
2681.00,87.15
2680.00,87.13
2679.00,87.12
2678.00,87.13
2677.00,87.14
2676.00,87.16
2675.00,87.17
2674.00,87.15
2673.00,87.13
2672.00,87.10
2671.00,87.09
2670.00,87.09
2669.00,87.10
2668.00,87.09
2667.00,87.06
2666.00,87.04
2665.00,87.02
2664.00,87.01
2663.00,87.00
2662.00,86.99
2661.00,86.98
2660.00,86.97
2659.00,86.96
2658.00,86.94
2657.00,86.91
2656.00,86.88
2655.00,86.86
2654.00,86.84
2653.00,86.82
2652.00,86.80
2651.00,86.79
2650.00,86.78
2649.00,86.76
2648.00,86.75
2647.00,86.73
2646.00,86.71
2645.00,86.69
2644.00,86.67
2643.00,86.65
2642.00,86.63
2641.00,86.62
2640.00,86.62
2639.00,86.61
2638.00,86.59
2637.00,86.58
2636.00,86.56
