Created as New Dataset,18.1 Wild, two colors,m from India (light)
cm-1,%T
2693.00,99.22
2692.00,99.22
2691.00,99.22
2690.00,99.23
2689.00,99.24
2688.00,99.24
2687.00,99.24
2686.00,99.23
2685.00,99.23
2684.00,99.23
2683.00,99.24
2682.00,99.25
2681.00,99.26
2680.00,99.27
2679.00,99.27
2678.00,99.27
2677.00,99.28
2676.00,99.29
2675.00,99.30
2674.00,99.31
2673.00,99.31
2672.00,99.31
2671.00,99.31
2670.00,99.31
2669.00,99.31
2668.00,99.31
2667.00,99.31
2666.00,99.32
2665.00,99.32
2664.00,99.32
2663.00,99.31
2662.00,99.31
2661.00,99.30
2660.00,99.30
2659.00,99.29
2658.00,99.28
2657.00,99.28
2656.00,99.29
2655.00,99.30
2654.00,99.30
2653.00,99.29
2652.00,99.28
2651.00,99.27
2650.00,99.26
2649.00,99.25
2648.00,99.25
2647.00,99.25
2646.00,99.25
2645.00,99.25
2644.00,99.25
2643.00,99.24
2642.00,99.24
2641.00,99.23
2640.00,99.23
2639.00,99.23
2638.00,99.23
2637.00,99.22
2636.00,99.20
2635.00,99.18
2634.00,99.17
2633.00,99.17
2632.00,99.18
2631.00,99.19
2630.00,99.19
2629.00,99.17
2628.00,99.14
2627.00,99.11
2626.00,99.08
2625.00,99.08
2624.00,99.09
2623.00,99.11
2622.00,99.14
2621.00,99.16
2620.00,99.16
2619.00,99.16
2618.00,99.14
2617.00,99.13
2616.00,99.12
2615.00,99.12
2614.00,99.11
2613.00,99.11
2612.00,99.12
2611.00,99.12
2610.00,99.12
2609.00,99.12
2608.00,99.11
2607.00,99.10
2606.00,99.08
2605.00,99.06
2604.00,99.05
2603.00,99.05
2602.00,99.06
2601.00,99.10
2600.00,99.14
2599.00,99.17
2598.00,99.18
2597.00,99.18
2596.00,99.17
2595.00,99.16
2594.00,99.14
2593.00,99.12
2592.00,99.11
2591.00,99.10
2590.00,99.10
2589.00,99.11
2588.00,99.11
2587.00,99.12
2586.00,99.12
2585.00,99.11
2584.00,99.09
2583.00,99.07
2582.00,99.06
2581.00,99.07
2580.00,99.07
2579.00,99.08
2578.00,99.09
2577.00,99.10
2576.00,99.12
2575.00,99.12
2574.00,99.11
2573.00,99.10
2572.00,99.09
2571.00,99.10
2570.00,99.10
2569.00,99.10
2568.00,99.10
2567.00,99.09
2566.00,99.09
2565.00,99.10
2564.00,99.12
2563.00,99.13
2562.00,99.14
2561.00,99.14
2560.00,99.14
2559.00,99.15
2558.00,99.16
2557.00,99.17
2556.00,99.18
2555.00,99.18
2554.00,99.17
2553.00,99.17
2552.00,99.18
2551.00,99.19
2550.00,99.18
2549.00,99.17
2548.00,99.16
2547.00,99.17
2546.00,99.17
2545.00,99.17
2544.00,99.16
2543.00,99.14
2542.00,99.14
2541.00,99.16
2540.00,99.18
2539.00,99.18
2538.00,99.18
2537.00,99.17
2536.00,99.17
2535.00,99.17
2534.00,99.18
2533.00,99.17
2532.00,99.15
2531.00,99.12
2530.00,99.09
2529.00,99.08
2528.00,99.09
2527.00,99.13
2526.00,99.15
2525.00,99.15
2524.00,99.14
2523.00,99.14
2522.00,99.13
2521.00,99.12
2520.00,99.11
2519.00,99.11
2518.00,99.11
2517.00,99.12
2516.00,99.12
2515.00,99.13
2514.00,99.14
2513.00,99.15
2512.00,99.16
2511.00,99.18
2510.00,99.19
2509.00,99.21
2508.00,99.22
2507.00,99.22
2506.00,99.22
2505.00,99.21
2504.00,99.21
2503.00,99.22
2502.00,99.22
2501.00,99.21
2500.00,99.20
2499.00,99.18
2498.00,99.16
2497.00,99.14
2496.00,99.13
2495.00,99.12
2494.00,99.13
2493.00,99.16
2492.00,99.19
2491.00,99.23
2490.00,99.23
2489.00,99.21
2488.00,99.18
2487.00,99.16
2486.00,99.16
2485.00,99.17
2484.00,99.18
2483.00,99.17
2482.00,99.17
2481.00,99.17
2480.00,99.19
2479.00,99.21
2478.00,99.22
2477.00,99.24
2476.00,99.24
2475.00,99.24
2474.00,99.22
2473.00,99.19
2472.00,99.17
2471.00,99.17
2470.00,99.18
2469.00,99.20
2468.00,99.20
2467.00,99.21
2466.00,99.21
