Created as New Dataset,3.1 Jute, burlap
cm-1,%T
3258.00,91.73
3257.00,91.77
3256.00,91.80
3255.00,91.84
3254.00,91.90
3253.00,91.98
3252.00,92.04
3251.00,92.08
3250.00,92.10
3249.00,92.12
3248.00,92.16
3247.00,92.21
3246.00,92.26
3245.00,92.32
3244.00,92.36
3243.00,92.40
3242.00,92.43
3241.00,92.46
3240.00,92.50
3239.00,92.54
3238.00,92.58
3237.00,92.61
3236.00,92.64
3235.00,92.66
3234.00,92.69
3233.00,92.73
3232.00,92.76
3231.00,92.79
3230.00,92.83
3229.00,92.88
3228.00,92.92
3227.00,92.95
3226.00,92.98
3225.00,93.01
3224.00,93.05
3223.00,93.11
3222.00,93.17
3221.00,93.21
3220.00,93.24
3219.00,93.27
3218.00,93.31
3217.00,93.35
3216.00,93.41
3215.00,93.45
3214.00,93.49
3213.00,93.51
3212.00,93.52
3211.00,93.54
3210.00,93.57
3209.00,93.61
3208.00,93.64
3207.00,93.69
3206.00,93.73
3205.00,93.77
3204.00,93.80
3203.00,93.83
3202.00,93.84
3201.00,93.85
3200.00,93.87
3199.00,93.89
3198.00,93.93
3197.00,93.98
3196.00,94.03
3195.00,94.07
3194.00,94.13
3193.00,94.18
3192.00,94.22
3191.00,94.27
3190.00,94.31
3189.00,94.34
3188.00,94.36
3187.00,94.39
3186.00,94.41
3185.00,94.44
3184.00,94.46
3183.00,94.48
3182.00,94.52
3181.00,94.55
3180.00,94.59
3179.00,94.63
3178.00,94.66
3177.00,94.67
3176.00,94.69
3175.00,94.72
3174.00,94.76
3173.00,94.81
3172.00,94.85
3171.00,94.88
3170.00,94.89
3169.00,94.91
3168.00,94.95
3167.00,95.00
3166.00,95.06
3165.00,95.10
3164.00,95.13
3163.00,95.14
3162.00,95.16
3161.00,95.17
3160.00,95.19
3159.00,95.21
3158.00,95.24
3157.00,95.27
3156.00,95.32
3155.00,95.36
3154.00,95.40
3153.00,95.43
3152.00,95.46
3151.00,95.47
3150.00,95.48
3149.00,95.48
3148.00,95.48
3147.00,95.49
3146.00,95.52
3145.00,95.56
3144.00,95.61
3143.00,95.65
3142.00,95.69
3141.00,95.72
3140.00,95.74
3139.00,95.76
3138.00,95.77
3137.00,95.78
3136.00,95.80
3135.00,95.82
3134.00,95.85
3133.00,95.89
3132.00,95.91
3131.00,95.93
3130.00,95.95
3129.00,95.97
3128.00,96.00
3127.00,96.03
3126.00,96.06
3125.00,96.07
3124.00,96.07
3123.00,96.08
3122.00,96.09
3121.00,96.12
3120.00,96.15
3119.00,96.18
3118.00,96.20
3117.00,96.23
3116.00,96.25
3115.00,96.29
3114.00,96.32
3113.00,96.35
3112.00,96.36
3111.00,96.38
3110.00,96.39
3109.00,96.40
3108.00,96.40
3107.00,96.41
3106.00,96.43
3105.00,96.45
3104.00,96.47
3103.00,96.48
3102.00,96.51
3101.00,96.54
3100.00,96.56
3099.00,96.58
3098.00,96.58
3097.00,96.58
3096.00,96.61
3095.00,96.64
3094.00,96.66
3093.00,96.68
3092.00,96.69
3091.00,96.72
3090.00,96.75
3089.00,96.78
3088.00,96.80
3087.00,96.82
3086.00,96.84
3085.00,96.86
3084.00,96.86
3083.00,96.85
3082.00,96.85
3081.00,96.85
3080.00,96.86
3079.00,96.89
3078.00,96.92
3077.00,96.95
3076.00,96.98
3075.00,97.00
3074.00,97.00
3073.00,97.01
3072.00,97.01
3071.00,97.01
3070.00,97.02
3069.00,97.02
3068.00,97.03
3067.00,97.05
3066.00,97.06
3065.00,97.07
3064.00,97.08
3063.00,97.09
3062.00,97.11
3061.00,97.15
3060.00,97.18
3059.00,97.21
3058.00,97.23
3057.00,97.24
3056.00,97.26
3055.00,97.27
3054.00,97.28
3053.00,97.28
3052.00,97.28
3051.00,97.28
3050.00,97.28
3049.00,97.28
3048.00,97.29
3047.00,97.32
3046.00,97.35
3045.00,97.38
3044.00,97.40
3043.00,97.42
3042.00,97.43
3041.00,97.44
3040.00,97.44
3039.00,97.44
3038.00,97.43
3037.00,97.43
3036.00,97.43
3035.00,97.44
3034.00,97.45
3033.00,97.47
3032.00,97.50
3031.00,97.53
3030.00,97.55
3029.00,97.56
3028.00,97.55
3027.00,97.54
3026.00,97.54
3025.00,97.54
3024.00,97.54
3023.00,97.54
3022.00,97.53
3021.00,97.53
3020.00,97.53
3019.00,97.54
3018.00,97.56
3017.00,97.58
3016.00,97.60
3015.00,97.60
3014.00,97.60
3013.00,97.61
3012.00,97.62
3011.00,97.64
3010.00,97.64
3009.00,97.63
3008.00,97.61
3007.00,97.59
3006.00,97.57
3005.00,97.56
3004.00,97.55
3003.00,97.54
3002.00,97.54
3001.00,97.54
3000.00,97.55
2999.00,97.56
2998.00,97.56
2997.00,97.56
2996.00,97.57
2995.00,97.57
2994.00,97.59
2993.00,97.59
2992.00,97.58
2991.00,97.56
2990.00,97.54
2989.00,97.52
2988.00,97.51
2987.00,97.51
